Player,Team,Minutes,goals_per_90,player_expected_goals_per_90,player_expected_assists_per_90,player_accurate_passes,player_accurate_long_balls,player_tackles_won,player_interceptions,player_effective_clearances,player_contests_won,player_big_chances_created,league,goals_per_90_percentile,player_expected_goals_per_90_percentile,player_expected_assists_per_90_percentile,player_accurate_passes_percentile,player_accurate_long_balls_percentile,player_tackles_won_percentile,player_interceptions_percentile,player_effective_clearances_percentile,player_contests_won_percentile,player_big_chances_created_percentile
Mathias Jensen,Brentford,2217,0.12,0.03,0.19,31.0,3.3,1.3,0.9,1.0,0.7,9.0,Premier League,0.42948717948717946,0.053418803418803416,0.8354700854700855,0.5128205128205128,0.9102564102564102,0.7649572649572649,0.6303418803418803,0.4465811965811966,0.45726495726495725,0.844017094017094
Micky van de Ven,Tottenham Hotspur,2342,0.12,0.04,0.01,64.6,1.6,1.3,0.7,2.7,0.6,0.0,Premier League,0.42948717948717946,0.1047008547008547,0.019230769230769232,0.9401709401709402,0.6132478632478633,0.7649572649572649,0.48717948717948717,0.8055555555555556,0.391025641025641,0.06837606837606838
Nicolás Dominguez,Nottingham Forest,1503,0.12,0.08,0.08,42.4,1.6,2.0,1.1,1.4,0.4,2.0,Premier League,0.42948717948717946,0.3034188034188034,0.46153846153846156,0.7350427350427351,0.6132478632478633,0.967948717948718,0.7628205128205128,0.5790598290598291,0.24572649572649571,0.3162393162393162
Pedro Neto,Wolverhampton Wanderers,1518,0.12,0.21,0.22,29.1,1.0,0.2,0.3,0.1,2.2,7.0,Premier League,0.42948717948717946,0.6517094017094017,0.8931623931623932,0.44871794871794873,0.39316239316239315,0.03205128205128205,0.16452991452991453,0.021367521367521368,0.938034188034188,0.782051282051282
Willy Boly,Nottingham Forest,1443,0.12,0.09,0.05,29.4,1.9,1.8,1.6,5.4,0.2,4.0,Premier League,0.42948717948717946,0.344017094017094,0.25,0.46153846153846156,0.7029914529914529,0.9316239316239316,0.9722222222222222,0.9914529914529915,0.11965811965811966,0.532051282051282
Saman Ghoddos,Brentford,729,0.12,0.04,0.13,34.7,1.7,2.3,0.6,1.1,0.4,1.0,Premier League,0.42948717948717946,0.1047008547008547,0.6581196581196581,0.5918803418803419,0.6431623931623932,0.9807692307692307,0.41239316239316237,0.4807692307692308,0.24572649572649571,0.19658119658119658
Thiago Silva,Chelsea,2527,0.11,0.03,0.02,77.0,3.4,0.5,0.9,5.3,0.1,3.0,Premier League,0.391025641025641,0.053418803418803416,0.06196581196581197,0.9829059829059829,0.9166666666666666,0.1623931623931624,0.6303418803418803,0.9850427350427351,0.053418803418803416,0.43803418803418803
Harry Maguire,Manchester United,1650,0.11,0.11,0.05,49.9,4.0,0.9,1.4,4.5,0.0,2.0,Premier League,0.391025641025641,0.3974358974358974,0.25,0.8076923076923077,0.9423076923076923,0.4893162393162393,0.9102564102564102,0.9358974358974359,0.008547008547008548,0.3162393162393162
Tosin Adarabioyo,Fulham,1617,0.11,0.04,0.02,57.1,4.0,0.6,1.4,4.5,0.1,0.0,Premier League,0.391025641025641,0.1047008547008547,0.06196581196581197,0.905982905982906,0.9423076923076923,0.2222222222222222,0.9102564102564102,0.9358974358974359,0.053418803418803416,0.06837606837606838
Youri Tielemans,Aston Villa,1620,0.11,0.07,0.12,43.3,2.0,1.1,0.8,0.4,0.8,5.0,Premier League,0.391025641025641,0.25,0.6282051282051282,0.7478632478632479,0.7243589743589743,0.655982905982906,0.561965811965812,0.14743589743589744,0.5128205128205128,0.6239316239316239
Andreas Pereira,Fulham,2637,0.1,0.16,0.19,28.6,1.7,0.4,0.1,0.4,0.6,9.0,Premier League,0.36752136752136755,0.5512820512820513,0.8354700854700855,0.4358974358974359,0.6431623931623932,0.1047008547008547,0.05128205128205128,0.14743589743589744,0.391025641025641,0.844017094017094
Jayden Bogle,Sheffield United,2792,0.1,0.07,0.04,17.3,1.1,1.2,1.0,2.8,0.8,0.0,Premier League,0.36752136752136755,0.25,0.19017094017094016,0.14957264957264957,0.43803418803418803,0.7158119658119658,0.6965811965811965,0.8226495726495726,0.5128205128205128,0.06837606837606838
Kurt Zouma,West Ham United,2838,0.1,0.06,0.0,30.4,2.2,0.5,0.9,5.0,0.1,0.0,Premier League,0.36752136752136755,0.1987179487179487,0.004273504273504274,0.49145299145299143,0.7756410256410257,0.1623931623931624,0.6303418803418803,0.9764957264957265,0.053418803418803416,0.06837606837606838
Danilo,Nottingham Forest,1796,0.1,0.09,0.04,29.3,2.3,0.9,1.8,2.1,0.9,2.0,Premier League,0.36752136752136755,0.344017094017094,0.19017094017094016,0.4551282051282051,0.8034188034188035,0.4893162393162393,0.9893162393162394,0.7072649572649573,0.5598290598290598,0.3162393162393162
Gabriel Osho,Luton Town,1848,0.1,0.05,0.01,28.2,1.3,1.1,1.5,4.3,0.3,0.0,Premier League,0.36752136752136755,0.15598290598290598,0.019230769230769232,0.4252136752136752,0.5064102564102564,0.655982905982906,0.9465811965811965,0.9230769230769231,0.17307692307692307,0.06837606837606838
Kristoffer Vassbakk Ajer,Brentford,1833,0.1,0.06,0.13,26.9,1.5,1.0,1.2,3.8,0.5,5.0,Premier League,0.36752136752136755,0.1987179487179487,0.6581196581196581,0.405982905982906,0.5705128205128205,0.5747863247863247,0.8141025641025641,0.8931623931623932,0.3247863247863248,0.6239316239316239
Jakub Kiwior,Arsenal,945,0.1,0.08,0.06,44.5,2.0,1.1,0.8,2.3,0.2,1.0,Premier League,0.36752136752136755,0.3034188034188034,0.31837606837606836,0.7649572649572649,0.7243589743589743,0.655982905982906,0.561965811965812,0.7350427350427351,0.11965811965811966,0.19658119658119658
Dara O'Shea,Burnley,2894,0.09,0.02,0.03,42.9,3.4,0.6,1.1,4.9,0.0,3.0,Premier League,0.3311965811965812,0.023504273504273504,0.12606837606837606,0.7393162393162394,0.9166666666666666,0.2222222222222222,0.7628205128205128,0.967948717948718,0.008547008547008548,0.43803418803418803
Dwight McNeil,Everton,2897,0.09,0.11,0.25,24.4,1.4,0.8,0.7,0.8,0.9,17.0,Premier League,0.3311965811965812,0.3974358974358974,0.9273504273504274,0.3162393162393162,0.5384615384615384,0.40384615384615385,0.48717948717948717,0.36324786324786323,0.5598290598290598,0.9807692307692307
Jarrad Branthwaite,Everton,3117,0.09,0.05,0.04,31.7,2.1,0.9,1.4,4.5,0.1,1.0,Premier League,0.3311965811965812,0.15598290598290598,0.19017094017094016,0.5299145299145299,0.7478632478632479,0.4893162393162393,0.9102564102564102,0.9358974358974359,0.053418803418803416,0.19658119658119658
Lewis Dunk,Brighton and Hove Albion,2872,0.09,0.1,0.07,93.1,4.7,0.4,1.0,2.8,0.2,1.0,Premier League,0.3311965811965812,0.3717948717948718,0.39316239316239315,0.9957264957264957,0.9700854700854701,0.1047008547008547,0.6965811965811965,0.8226495726495726,0.11965811965811966,0.19658119658119658
Pedro Porro,Tottenham Hotspur,3092,0.09,0.09,0.18,43.2,2.2,1.8,1.0,2.3,0.8,13.0,Premier League,0.3311965811965812,0.344017094017094,0.811965811965812,0.7435897435897436,0.7756410256410257,0.9316239316239316,0.6965811965811965,0.7350427350427351,0.5128205128205128,0.9423076923076923
Amadou Onana,Everton,2090,0.09,0.09,0.06,37.4,2.6,1.6,0.9,1.3,0.5,4.0,Premier League,0.3311965811965812,0.344017094017094,0.31837606837606836,0.6431623931623932,0.8525641025641025,0.8931623931623932,0.6303418803418803,0.5491452991452992,0.3247863247863248,0.532051282051282
Josh Cullen,Burnley,2059,0.09,0.03,0.1,50.8,1.5,1.3,0.7,1.0,0.1,3.0,Premier League,0.3311965811965812,0.053418803418803416,0.5534188034188035,0.8247863247863247,0.5705128205128205,0.7649572649572649,0.48717948717948717,0.4465811965811966,0.053418803418803416,0.43803418803418803
Nathan Aké,Manchester City,2044,0.09,0.11,0.05,72.3,0.8,0.7,0.6,2.3,0.2,3.0,Premier League,0.3311965811965812,0.3974358974358974,0.25,0.9658119658119658,0.30982905982905984,0.30982905982905984,0.41239316239316237,0.7350427350427351,0.11965811965811966,0.43803418803418803
Alex Scott,Bournemouth,1010,0.09,0.06,0.09,31.2,1.3,1.3,1.1,1.5,1.2,4.0,Premier League,0.3311965811965812,0.1987179487179487,0.5149572649572649,0.5192307692307693,0.5064102564102564,0.7649572649572649,0.7628205128205128,0.6025641025641025,0.7008547008547008,0.532051282051282
Rodrigo Bentancur,Tottenham Hotspur,1007,0.09,0.17,0.09,60.1,1.8,1.3,1.5,1.4,1.0,0.0,Premier League,0.3311965811965812,0.5747863247863247,0.5149572649572649,0.9273504273504274,0.6752136752136753,0.7649572649572649,0.9465811965811965,0.5790598290598291,0.6089743589743589,0.06837606837606838
Destiny Udogie,Tottenham Hotspur,2398,0.08,0.09,0.08,39.9,0.3,1.2,1.4,2.5,0.9,3.0,Premier League,0.2863247863247863,0.344017094017094,0.46153846153846156,0.6965811965811965,0.08547008547008547,0.7158119658119658,0.9102564102564102,0.7692307692307693,0.5598290598290598,0.43803418803418803
Matty Cash,Aston Villa,2142,0.08,0.18,0.1,36.3,1.3,1.3,0.8,2.2,0.5,6.0,Premier League,0.2863247863247863,0.5897435897435898,0.5534188034188035,0.6260683760683761,0.5064102564102564,0.7649572649572649,0.561965811965812,0.717948717948718,0.3247863247863248,0.717948717948718
Rayan Ait Nouri,Wolverhampton Wanderers,2344,0.08,0.13,0.07,34.5,0.9,1.7,0.6,1.2,2.4,3.0,Premier League,0.2863247863247863,0.46794871794871795,0.39316239316239315,0.5854700854700855,0.3525641025641026,0.9145299145299145,0.41239316239316237,0.5149572649572649,0.9636752136752137,0.43803418803418803
Christian Eriksen,Manchester United,1139,0.08,0.08,0.19,50.1,2.6,1.0,0.3,0.9,0.2,3.0,Premier League,0.2863247863247863,0.3034188034188034,0.8354700854700855,0.811965811965812,0.8525641025641025,0.5747863247863247,0.16452991452991453,0.405982905982906,0.11965811965811966,0.43803418803418803
Curtis Jones,Liverpool,1167,0.08,0.2,0.08,52.9,0.9,1.1,0.5,0.5,1.2,0.0,Premier League,0.2863247863247863,0.6303418803418803,0.46153846153846156,0.8568376068376068,0.3525641025641026,0.655982905982906,0.32051282051282054,0.2222222222222222,0.7008547008547008,0.06837606837606838
Emerson Royal,Tottenham Hotspur,1155,0.08,0.02,0.07,67.4,1.5,1.9,1.6,3.5,0.8,1.0,Premier League,0.2863247863247863,0.023504273504273504,0.39316239316239315,0.9487179487179487,0.5705128205128205,0.9529914529914529,0.9722222222222222,0.8846153846153846,0.5128205128205128,0.19658119658119658
Frank Onyeka,Brentford,1155,0.08,0.17,0.11,22.7,1.1,1.9,1.8,1.3,0.9,2.0,Premier League,0.2863247863247863,0.5747863247863247,0.594017094017094,0.25213675213675213,0.43803418803418803,0.9529914529914529,0.9893162393162394,0.5491452991452992,0.5598290598290598,0.3162393162393162
Johann Berg Gudmundsson,Burnley,1191,0.08,0.14,0.19,27.5,2.2,0.3,1.2,1.2,0.4,5.0,Premier League,0.2863247863247863,0.5,0.8354700854700855,0.41025641025641024,0.7756410256410257,0.05982905982905983,0.8141025641025641,0.5149572649572649,0.24572649572649571,0.6239316239316239
Matt Doherty,Wolverhampton Wanderers,1142,0.08,0.07,0.07,35.2,2.3,1.4,0.6,2.9,0.5,3.0,Premier League,0.2863247863247863,0.25,0.39316239316239315,0.6025641025641025,0.8034188034188035,0.8205128205128205,0.41239316239316237,0.8376068376068376,0.3247863247863248,0.43803418803418803
Ryan Gravenberch,Liverpool,1121,0.08,0.16,0.11,33.0,0.5,1.0,1.1,0.9,1.8,1.0,Premier League,0.2863247863247863,0.5512820512820513,0.594017094017094,0.5534188034188035,0.1987179487179487,0.5747863247863247,0.7628205128205128,0.405982905982906,0.8824786324786325,0.19658119658119658
Sasa Lukic,Fulham,1119,0.08,0.13,0.04,34.4,0.9,1.5,1.3,1.4,0.4,0.0,Premier League,0.2863247863247863,0.46794871794871795,0.19017094017094016,0.5790598290598291,0.3525641025641026,0.8611111111111112,0.8653846153846154,0.5790598290598291,0.24572649572649571,0.06837606837606838
Anel Ahmedhodzic,Sheffield United,2649,0.07,0.11,0.02,24.5,1.6,1.2,1.2,4.6,0.4,1.0,Premier League,0.22863247863247863,0.3974358974358974,0.06196581196581197,0.32264957264957267,0.6132478632478633,0.7158119658119658,0.8141025641025641,0.9465811965811965,0.24572649572649571,0.19658119658119658
Axel Disasi,Chelsea,2581,0.07,0.12,0.03,69.5,1.6,0.7,0.6,3.4,0.4,0.0,Premier League,0.22863247863247863,0.43162393162393164,0.12606837606837606,0.9615384615384616,0.6132478632478633,0.30982905982905984,0.41239316239316237,0.8782051282051282,0.24572649572649571,0.06837606837606838
Christian Nørgaard,Brentford,2513,0.07,0.13,0.09,41.9,2.1,1.8,1.9,1.8,0.2,6.0,Premier League,0.22863247863247863,0.46794871794871795,0.5149572649572649,0.7286324786324786,0.7478632478632479,0.9316239316239316,0.9957264957264957,0.6709401709401709,0.11965811965811966,0.717948717948718
Daniel Burn,Newcastle United,2732,0.07,0.1,0.04,40.1,0.8,1.1,1.2,3.9,0.1,3.0,Premier League,0.22863247863247863,0.3717948717948718,0.19017094017094016,0.7008547008547008,0.30982905982905984,0.655982905982906,0.8141025641025641,0.9017094017094017,0.053418803418803416,0.43803418803418803
Ethan Pinnock,Brentford,2521,0.07,0.07,0.03,41.9,2.5,0.8,1.5,6.0,0.2,1.0,Premier League,0.22863247863247863,0.25,0.12606837606837606,0.7286324786324786,0.8354700854700855,0.40384615384615385,0.9465811965811965,1.0,0.11965811965811966,0.19658119658119658
Joao Gomes,Wolverhampton Wanderers,2658,0.07,0.06,0.06,34.9,1.0,2.5,0.6,1.0,0.9,2.0,Premier League,0.22863247863247863,0.1987179487179487,0.31837606837606836,0.5982905982905983,0.39316239316239315,0.9914529914529915,0.41239316239316237,0.4465811965811966,0.5598290598290598,0.3162393162393162
Manuel Akanji,Manchester City,2513,0.07,0.07,0.06,77.1,2.9,1.0,0.8,2.2,0.1,0.0,Premier League,0.22863247863247863,0.25,0.31837606837606836,0.9871794871794872,0.8846153846153846,0.5747863247863247,0.561965811965812,0.717948717948718,0.053418803418803416,0.06837606837606838
Pau Torres,Aston Villa,2463,0.07,0.04,0.03,56.8,3.1,0.7,0.5,2.7,0.6,1.0,Premier League,0.22863247863247863,0.1047008547008547,0.12606837606837606,0.8974358974358975,0.8974358974358975,0.30982905982905984,0.32051282051282054,0.8055555555555556,0.391025641025641,0.19658119658119658
Vitalii Mykolenko,Everton,2471,0.07,0.06,0.04,24.1,2.0,1.4,1.3,3.0,0.7,2.0,Premier League,0.22863247863247863,0.1987179487179487,0.19017094017094016,0.30982905982905984,0.7243589743589743,0.8205128205128205,0.8653846153846154,0.8525641025641025,0.45726495726495725,0.3162393162393162
Andros Townsend,Luton Town,1209,0.07,0.09,0.13,20.8,1.1,1.0,0.4,0.7,1.2,2.0,Premier League,0.22863247863247863,0.344017094017094,0.6581196581196581,0.20085470085470086,0.43803418803418803,0.5747863247863247,0.23504273504273504,0.3247863247863248,0.7008547008547008,0.3162393162393162
Antony,Manchester United,1323,0.07,0.23,0.13,30.5,0.7,1.4,0.8,0.5,1.8,7.0,Premier League,0.22863247863247863,0.6901709401709402,0.6581196581196581,0.5,0.27136752136752135,0.8205128205128205,0.561965811965812,0.2222222222222222,0.8824786324786325,0.782051282051282
Dango Ouattara,Bournemouth,1220,0.07,0.2,0.1,22.4,1.3,2.0,1.6,2.4,1.5,1.0,Premier League,0.22863247863247863,0.6303418803418803,0.5534188034188035,0.24145299145299146,0.5064102564102564,0.967948717948718,0.9722222222222222,0.7542735042735043,0.811965811965812,0.19658119658119658
Jordan Clark,Luton Town,1306,0.07,0.07,0.08,24.7,1.7,1.2,0.8,1.0,0.8,3.0,Premier League,0.22863247863247863,0.25,0.46153846153846156,0.32905982905982906,0.6431623931623932,0.7158119658119658,0.561965811965812,0.4465811965811966,0.5128205128205128,0.43803418803418803
Raphaël Varane,Manchester United,1371,0.07,0.08,0.04,45.4,1.9,0.7,1.0,5.6,0.1,0.0,Premier League,0.22863247863247863,0.3034188034188034,0.19017094017094016,0.7799145299145299,0.7029914529914529,0.30982905982905984,0.6965811965811965,0.9957264957264957,0.053418803418803416,0.06837606837606838
Valentino Livramento,Newcastle United,1305,0.07,0.03,0.06,40.4,0.9,0.9,1.7,2.6,1.2,1.0,Premier League,0.22863247863247863,0.053418803418803416,0.31837606837606836,0.7051282051282052,0.3525641025641026,0.4893162393162393,0.9829059829059829,0.7863247863247863,0.7008547008547008,0.19658119658119658
Victor Nilsson Lindelöf,Manchester United,1332,0.07,0.05,0.03,53.0,1.8,0.7,0.8,2.6,0.1,0.0,Premier League,0.22863247863247863,0.15598290598290598,0.12606837606837606,0.8653846153846154,0.6752136752136753,0.30982905982905984,0.561965811965812,0.7863247863247863,0.053418803418803416,0.06837606837606838
Alfie Doughty,Luton Town,2937,0.06,0.04,0.17,25.1,2.0,1.2,0.9,1.1,1.0,10.0,Premier League,0.16880341880341881,0.1047008547008547,0.7841880341880342,0.3418803418803419,0.7243589743589743,0.7158119658119658,0.6303418803418803,0.4807692307692308,0.6089743589743589,0.8717948717948718
Diogo Dalot,Manchester United,3173,0.06,0.05,0.07,35.5,2.2,1.4,1.0,2.7,0.9,5.0,Premier League,0.16880341880341881,0.15598290598290598,0.39316239316239315,0.6068376068376068,0.7756410256410257,0.8205128205128205,0.6965811965811965,0.8055555555555556,0.5598290598290598,0.6239316239316239
Tyrick Mitchell,Crystal Palace,3208,0.06,0.05,0.07,25.1,1.0,1.7,0.7,2.4,0.5,5.0,Premier League,0.16880341880341881,0.15598290598290598,0.39316239316239315,0.3418803418803419,0.39316239316239315,0.9145299145299145,0.48717948717948717,0.7542735042735043,0.3247863247863248,0.6239316239316239
Virgil van Dijk,Liverpool,3178,0.06,0.08,0.03,74.4,4.4,0.7,1.1,4.0,0.1,3.0,Premier League,0.16880341880341881,0.3034188034188034,0.12606837606837606,0.9700854700854701,0.9636752136752137,0.30982905982905984,0.7628205128205128,0.9123931623931624,0.053418803418803416,0.43803418803418803
Harry Toffolo,Nottingham Forest,1455,0.06,0.1,0.07,21.0,1.1,0.9,0.9,2.7,0.1,3.0,Premier League,0.16880341880341881,0.3717948717948718,0.39316239316239315,0.2094017094017094,0.43803418803418803,0.4893162393162393,0.6303418803418803,0.8055555555555556,0.053418803418803416,0.43803418803418803
Joel Veltman,Brighton and Hove Albion,1582,0.06,0.03,0.03,39.1,1.7,2.3,1.0,3.0,0.1,1.0,Premier League,0.16880341880341881,0.053418803418803416,0.12606837606837606,0.6752136752136753,0.6431623931623932,0.9807692307692307,0.6965811965811965,0.8525641025641025,0.053418803418803416,0.19658119658119658
Konstantinos Mavropanos,West Ham United,1501,0.06,0.08,0.01,28.8,2.4,1.0,1.4,4.7,0.1,0.0,Premier League,0.16880341880341881,0.3034188034188034,0.019230769230769232,0.44017094017094016,0.8205128205128205,0.5747863247863247,0.9102564102564102,0.9551282051282052,0.053418803418803416,0.06837606837606838
Mateo Kovacic,Manchester City,1548,0.06,0.07,0.11,83.3,1.2,1.5,0.6,0.6,1.2,3.0,Premier League,0.16880341880341881,0.25,0.594017094017094,0.9914529914529915,0.4700854700854701,0.8611111111111112,0.41239316239316237,0.2863247863247863,0.7008547008547008,0.43803418803418803
Moussa Niakhaté,Nottingham Forest,1457,0.06,0.07,0.02,36.3,1.9,1.5,0.9,3.0,0.2,0.0,Premier League,0.16880341880341881,0.25,0.06196581196581197,0.6260683760683761,0.7029914529914529,0.8611111111111112,0.6303418803418803,0.8525641025641025,0.11965811965811966,0.06837606837606838
Oliver Norwood,Sheffield United,1433,0.06,0.07,0.08,38.8,4.3,1.6,1.3,2.3,0.1,1.0,Premier League,0.16880341880341881,0.25,0.46153846153846156,0.6666666666666666,0.9572649572649573,0.8931623931623932,0.8653846153846154,0.7350427350427351,0.053418803418803416,0.19658119658119658
Orel Mangala,Nottingham Forest,1569,0.06,0.05,0.02,32.6,1.3,0.7,1.5,1.6,0.7,0.0,Premier League,0.16880341880341881,0.15598290598290598,0.06196581196581197,0.5427350427350427,0.5064102564102564,0.30982905982905984,0.9465811965811965,0.6239316239316239,0.45726495726495725,0.06837606837606838
Tom Cairney,Fulham,1475,0.06,0.07,0.15,68.4,2.5,1.0,0.8,0.4,1.6,5.0,Premier League,0.16880341880341881,0.25,0.7307692307692307,0.9529914529914529,0.8354700854700855,0.5747863247863247,0.561965811965812,0.14743589743589744,0.8376068376068376,0.6239316239316239
Joachim Andersen,Crystal Palace,3416,0.05,0.04,0.06,45.1,5.3,0.9,1.1,5.3,0.4,5.0,Premier League,0.11965811965811966,0.1047008547008547,0.31837606837606836,0.7735042735042735,0.9871794871794872,0.4893162393162393,0.7628205128205128,0.9850427350427351,0.24572649572649571,0.6239316239316239
Max Kilman,Wolverhampton Wanderers,3420,0.05,0.05,0.03,51.9,3.8,0.6,1.0,4.7,0.3,4.0,Premier League,0.11965811965811966,0.15598290598290598,0.12606837606837606,0.8333333333333334,0.9358974358974359,0.2222222222222222,0.6965811965811965,0.9551282051282052,0.17307692307692307,0.532051282051282
William Saliba,Arsenal,3420,0.05,0.04,0.02,69.2,1.8,0.7,0.8,2.1,0.3,0.0,Premier League,0.11965811965811966,0.1047008547008547,0.06196581196581197,0.9572649572649573,0.6752136752136753,0.30982905982905984,0.561965811965812,0.7072649572649573,0.17307692307692307,0.06837606837606838
Casemiro,Manchester United,1985,0.05,0.16,0.06,52.7,3.6,2.5,0.8,3.0,0.4,2.0,Premier League,0.11965811965811966,0.5512820512820513,0.31837606837606836,0.8482905982905983,0.9294871794871795,0.9914529914529915,0.561965811965812,0.8525641025641025,0.24572649572649571,0.3162393162393162
Levi Colwill,Chelsea,1798,0.05,0.06,0.03,43.9,2.2,1.5,1.3,3.2,0.5,3.0,Premier League,0.11965811965811966,0.1987179487179487,0.12606837606837606,0.7606837606837606,0.7756410256410257,0.8611111111111112,0.8653846153846154,0.8696581196581197,0.3247863247863248,0.43803418803418803
Mads Roerslev,Brentford,1987,0.05,0.04,0.06,18.9,1.0,1.4,0.9,2.8,0.5,3.0,Premier League,0.11965811965811966,0.1047008547008547,0.31837606837606836,0.18803418803418803,0.39316239316239315,0.8205128205128205,0.6303418803418803,0.8226495726495726,0.3247863247863248,0.43803418803418803
Nayef Aguerd,West Ham United,1859,0.05,0.08,0.02,45.4,5.0,0.7,0.8,3.9,0.1,0.0,Premier League,0.11965811965811966,0.3034188034188034,0.06196581196581197,0.7799145299145299,0.9764957264957265,0.30982905982905984,0.561965811965812,0.9017094017094017,0.053418803418803416,0.06837606837606838
Ola Aina,Nottingham Forest,1700,0.05,0.01,0.05,26.8,1.1,1.6,1.0,2.2,1.4,0.0,Premier League,0.11965811965811966,0.008547008547008548,0.25,0.3995726495726496,0.43803418803418803,0.8931623931623932,0.6965811965811965,0.717948717948718,0.782051282051282,0.06837606837606838
Oleksandr Zinchenko,Arsenal,1722,0.05,0.03,0.15,65.9,2.8,1.6,1.0,1.1,0.4,5.0,Premier League,0.11965811965811966,0.053418803418803416,0.7307692307692307,0.9444444444444444,0.8760683760683761,0.8931623931623932,0.6965811965811965,0.4807692307692308,0.24572649572649571,0.6239316239316239
Ryan Yates,Nottingham Forest,1986,0.05,0.14,0.03,29.7,1.3,1.8,1.0,1.8,0.2,2.0,Premier League,0.11965811965811966,0.5,0.12606837606837606,0.47435897435897434,0.5064102564102564,0.9316239316239316,0.6965811965811965,0.6709401709401709,0.11965811965811966,0.3162393162393162
Wataru Endo,Liverpool,1719,0.05,0.03,0.08,60.4,1.5,1.5,1.0,1.6,0.5,2.0,Premier League,0.11965811965811966,0.053418803418803416,0.46153846153846156,0.9316239316239316,0.5705128205128205,0.8611111111111112,0.6965811965811965,0.6239316239316239,0.3247863247863248,0.3162393162393162
Calvin Bassey,Fulham,2301,0.04,0.01,0.01,56.2,3.2,1.1,1.1,3.1,0.4,0.0,Premier League,0.07692307692307693,0.008547008547008548,0.019230769230769232,0.8846153846153846,0.9038461538461539,0.655982905982906,0.7628205128205128,0.8632478632478633,0.24572649572649571,0.06837606837606838
Charlie Taylor,Burnley,2332,0.04,0.01,0.06,31.7,2.0,0.8,0.7,2.6,0.3,4.0,Premier League,0.07692307692307693,0.008547008547008548,0.31837606837606836,0.5299145299145299,0.7243589743589743,0.40384615384615385,0.48717948717948717,0.7863247863247863,0.17307692307692307,0.532051282051282
Chris Richards,Crystal Palace,2091,0.04,0.04,0.01,33.1,1.5,1.2,1.2,4.6,0.0,1.0,Premier League,0.07692307692307693,0.1047008547008547,0.019230769230769232,0.561965811965812,0.5705128205128205,0.7158119658119658,0.8141025641025641,0.9465811965811965,0.008547008547008548,0.19658119658119658
Craig Dawson,Wolverhampton Wanderers,2211,0.04,0.06,0.02,44.9,4.1,0.8,0.7,4.8,0.1,2.0,Premier League,0.07692307692307693,0.1987179487179487,0.06196581196581197,0.7692307692307693,0.9487179487179487,0.40384615384615385,0.48717948717948717,0.9615384615384616,0.053418803418803416,0.3162393162393162
Edson Álvarez,West Ham United,2383,0.04,0.05,0.03,38.9,2.3,1.5,1.6,2.6,1.0,0.0,Premier League,0.07692307692307693,0.15598290598290598,0.12606837606837606,0.6709401709401709,0.8034188034188035,0.8611111111111112,0.9722222222222222,0.7863247863247863,0.6089743589743589,0.06837606837606838
Jefferson Lerma,Crystal Palace,2403,0.04,0.1,0.07,37.8,1.5,0.9,1.3,2.4,0.4,3.0,Premier League,0.07692307692307693,0.3717948717948718,0.39316239316239315,0.655982905982906,0.5705128205128205,0.4893162393162393,0.8653846153846154,0.7542735042735043,0.24572649572649571,0.43803418803418803
Kieran Trippier,Newcastle United,2240,0.04,0.03,0.28,54.9,3.2,1.1,1.0,1.9,0.6,13.0,Premier League,0.07692307692307693,0.053418803418803416,0.9636752136752137,0.8760683760683761,0.9038461538461539,0.655982905982906,0.6965811965811965,0.6858974358974359,0.391025641025641,0.9423076923076923
Lucas Digne,Aston Villa,2410,0.04,0.04,0.13,30.8,0.8,0.7,1.0,2.3,0.4,5.0,Premier League,0.07692307692307693,0.1047008547008547,0.6581196581196581,0.5085470085470085,0.30982905982905984,0.30982905982905984,0.6965811965811965,0.7350427350427351,0.24572649572649571,0.6239316239316239
Teden Mengi,Luton Town,2470,0.04,0.02,0.02,26.5,2.6,0.8,2.1,5.0,0.3,0.0,Premier League,0.07692307692307693,0.023504273504273504,0.06196581196581197,0.38675213675213677,0.8525641025641025,0.40384615384615385,1.0,0.9764957264957265,0.17307692307692307,0.06837606837606838
Emerson,West Ham United,3142,0.03,0.04,0.06,34.1,1.2,1.9,1.2,2.5,0.7,2.0,Premier League,0.029914529914529916,0.1047008547008547,0.31837606837606836,0.5726495726495726,0.4700854700854701,0.9529914529914529,0.8141025641025641,0.7692307692307693,0.45726495726495725,0.3162393162393162
Ezri Konsa,Aston Villa,3073,0.03,0.07,0.03,52.7,1.3,0.9,0.8,2.0,0.6,1.0,Premier League,0.029914529914529916,0.25,0.12606837606837606,0.8482905982905983,0.5064102564102564,0.4893162393162393,0.561965811965812,0.6965811965811965,0.391025641025641,0.19658119658119658
Illia Zabarnyi,Bournemouth,3330,0.03,0.03,0.02,39.7,3.5,0.9,0.9,3.7,0.2,0.0,Premier League,0.029914529914529916,0.053418803418803416,0.06196581196581197,0.6901709401709402,0.9230769230769231,0.4893162393162393,0.6303418803418803,0.8888888888888888,0.11965811965811966,0.06837606837606838
Jack Robinson,Sheffield United,2885,0.03,0.04,0.03,25.6,2.2,0.9,1.0,4.0,0.2,1.0,Premier League,0.029914529914529916,0.1047008547008547,0.12606837606837606,0.36324786324786323,0.7756410256410257,0.4893162393162393,0.6965811965811965,0.9123931623931624,0.11965811965811966,0.19658119658119658
